Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1999-11-02 00:00:00+01:00,1.4709419346306067,1.478704190410394,1.4360118373656336,1.439893126487732,265917216,0.0,0.0
1999-11-03 00:00:00+01:00,1.4360113143920898,1.439892602100682,1.4127246630215107,1.4360113143920898,122797919,0.0,0.0
1999-11-04 00:00:00+01:00,1.4360113143920898,1.439892602100682,1.4243679887068001,1.4360113143920898,56860723,0.0,0.0
1999-11-05 00:00:00+01:00,1.4282487885177144,1.4360108238428577,1.4282487885177144,1.4321298599243164,34415790,0.0,0.0
1999-11-08 00:00:00+01:00,1.4321298599243164,1.4360108238428577,1.4243675021349913,1.4321298599243164,32464276,0.0,0.0
1999-11-09 00:00:00+01:00,1.4282495975494385,1.432130671154474,1.4282495975494385,1.4282495975494385,26598267,0.0,0.0
1999-11-10 00:00:00+01:00,1.4282487885177144,1.4321298599243164,1.42048653821645,1.4321298599243164,31727525,0.0,0.0
1999-11-11 00:00:00+01:00,1.4321298599243164,1.4321298599243164,1.4321298599243164,1.4321298599243164,0,0.0,0.0
1999-11-12 00:00:00+01:00,1.4282495975494385,1.432130671154474,1.4282495975494385,1.4282495975494385,22758997,0.0,0.0
1999-11-15 00:00:00+01:00,1.4282495975494385,1.432130671154474,1.4282495975494385,1.4282495975494385,13460887,0.0,0.0
1999-11-16 00:00:00+01:00,1.4282495975494385,1.4360116372713878,1.4282495975494385,1.4282495975494385,14192579,0.0,0.0
1999-11-17 00:00:00+01:00,1.436011208709642,1.4787035430645816,1.4321302437509593,1.4515358209609985,38575870,0.0,0.0
1999-11-18 00:00:00+01:00,1.4592981098399007,1.4670603629874168,1.4476546763745768,1.4554170370101929,19249309,0.0,0.0
1999-11-19 00:00:00+01:00,1.4554168934077705,1.4592979658545426,1.436011208709642,1.4515358209609985,15600974,0.0,0.0
1999-11-22 00:00:00+01:00,1.4515363593792334,1.4515363593792334,1.4321307749710828,1.4437741041183472,10160014,0.0,0.0
1999-11-23 00:00:00+01:00,1.4360113143920898,1.439892602100682,1.4321303491477897,1.4360113143920898,7266983,0.0,0.0
1999-11-24 00:00:00+01:00,1.4360113977598499,1.4515360120550145,1.4282493593325267,1.4476547241210938,14687794,0.0,0.0
1999-11-25 00:00:00+01:00,1.4515358209609985,1.4631791457894041,1.439892496132593,1.4515358209609985,25094741,0.0,0.0
1999-11-26 00:00:00+01:00,1.4515360120550145,1.4554170850127277,1.4398926856937706,1.4476547241210938,14057306,0.0,0.0
1999-11-29 00:00:00+01:00,1.4515358209609985,1.4592979658545426,1.439892496132593,1.4515358209609985,18525377,0.0,0.0
1999-11-30 00:00:00+01:00,1.4592983117270981,1.4787038935365109,1.451536164993825,1.4670605659484863,103364422,0.0,0.0
1999-12-01 00:00:00+01:00,1.4592983117270981,1.4748228201698743,1.4554172383604616,1.4670605659484863,27760741,0.0,0.0
1999-12-02 00:00:00+01:00,1.4709417819976807,1.4748229632289098,1.4515363057940358,1.4709417819976807,16623453,0.0,0.0
1999-12-03 00:00:00+01:00,1.4709418362992546,1.4709418362992546,1.4360117413693319,1.4437741041183472,21632281,0.0,0.0
1999-12-06 00:00:00+01:00,1.4476546400773793,1.4515359277859716,1.4360113143920898,1.4360113143920898,14751889,0.0,0.0
1999-12-07 00:00:00+01:00,1.4360114700288735,1.4398927581581247,1.416606104263708,1.424368143081665,9879346,0.0,0.0
1999-12-08 00:00:00+01:00,1.420487218335031,1.4243681841117495,1.338983819868691,1.362270474433899,17326807,0.0,0.0
1999-12-09 00:00:00+01:00,1.3777950241649075,1.4049629699128352,1.3622706219365366,1.4010816812515259,17927947,0.0,0.0
1999-12-10 00:00:00+01:00,1.4049623393266106,1.4127243757247925,1.3933190160091493,1.4127243757247925,7640419,0.0,0.0
1999-12-13 00:00:00+01:00,1.4049630427901754,1.4554174332656118,1.4010817539275384,1.4437741041183472,8361652,0.0,0.0
1999-12-14 00:00:00+01:00,1.4476550705165963,1.4554174332656118,1.4282497010847044,1.4437741041183472,7044676,0.0,0.0
1999-12-15 00:00:00+01:00,1.4360115083712002,1.4476548356292922,1.3855571260821724,1.3933194875717163,8502323,0.0,0.0
1999-12-16 00:00:00+01:00,1.397200578756669,1.4398929258526663,1.397200578756669,1.4282495975494385,14422982,0.0,0.0
1999-12-17 00:00:00+01:00,1.4360116668814535,1.4554173577711338,1.4010816812515259,1.4010816812515259,15367535,0.0,0.0
1999-12-20 00:00:00+01:00,1.4670604482831968,1.4670604482831968,1.404962741956971,1.416606068611145,82167655,0.0,0.0
1999-12-21 00:00:00+01:00,1.4127248066973963,1.4127248066973963,1.3545081723502435,1.370032787322998,23217780,0.0,0.0
1999-12-22 00:00:00+01:00,1.3855568759752062,1.3933192360635658,1.3661512982185844,1.377794623374939,22201374,0.0,0.0
1999-12-23 00:00:00+01:00,1.3855572560612688,1.397200584411621,1.370032961578295,1.397200584411621,7843161,0.0,0.0
1999-12-24 00:00:00+01:00,1.397200584411621,1.397200584411621,1.397200584411621,1.397200584411621,0,0.0,0.0
1999-12-27 00:00:00+01:00,1.3855568759752062,1.3972002011315607,1.3700325857508568,1.377794623374939,9063320,0.0,0.0
1999-12-28 00:00:00+01:00,1.3739132808145191,1.4049622851137722,1.3739132808145191,1.3894376754760742,8382568,0.0,0.0
1999-12-29 00:00:00+01:00,1.3894379485312935,1.3972002011315607,1.3739135508188516,1.377794623374939,13975332,0.0,0.0
1999-12-30 00:00:00+01:00,1.3777943526078902,1.3894376754760742,1.3739132808145191,1.3894376754760742,6047836,0.0,0.0
1999-12-31 00:00:00+01:00,1.3894376754760742,1.3894376754760742,1.3894376754760742,1.3894376754760742,0,0.0,0.0
2000-01-03 00:00:00+01:00,1.3894378469050637,1.3972000989375843,1.3312212253813698,1.3467457294464111,14872994,0.0,0.0
2000-01-04 00:00:00+01:00,1.3312216078608217,1.3312216078608217,1.2846481897725572,1.3001728057861328,22473607,0.0,0.0
2000-01-05 00:00:00+01:00,1.2691238160174818,1.327340563007265,1.2652428500348611,1.2730048894882202,23019087,0.0,0.0
2000-01-06 00:00:00+01:00,1.3001722348964135,1.3428643458755563,1.284647625699504,1.3040533065795898,11264802,0.0,0.0
2000-01-07 00:00:00+01:00,1.3351025935642291,1.3428647392041342,1.3079346538721626,1.323459267616272,13113090,0.0,0.0
2000-01-10 00:00:00+01:00,1.3312210233379596,1.3389832741923802,1.269123231478731,1.3040533065795898,15476833,0.0,0.0
2000-01-11 00:00:00+01:00,1.2846477698189767,1.2846477698189767,1.2419557615384575,1.2613611221313477,24539816,0.0,0.0
2000-01-12 00:00:00+01:00,1.261361498770253,1.3195781353726455,1.2458370981723192,1.3118160963058472,19086711,0.0,0.0
2000-01-13 00:00:00+01:00,1.3118156365436573,1.338983354940389,1.2613610566912707,1.2846477031707764,19495905,0.0,0.0
2000-01-14 00:00:00+01:00,1.2846478531825913,1.3506268358965015,1.27688581592982,1.3351024389266968,23712995,0.0,0.0
2000-01-17 00:00:00+01:00,1.335102750946804,1.3389838242242595,1.3079348080521669,1.3118160963058472,14743793,0.0,0.0
2000-01-18 00:00:00+01:00,1.296291194994387,1.3079345197483647,1.265242508130594,1.2885291576385498,17191534,0.0,0.0
2000-01-19 00:00:00+01:00,1.2885297594169756,1.3545085588446837,1.2807673959716372,1.342865228652954,20657030,0.0,0.0
2000-01-20 00:00:00+01:00,1.3622705938469857,1.432130671154474,1.350627265543758,1.4282495975494385,37538211,0.0,0.0
2000-01-21 00:00:00+01:00,1.4127249806649322,1.5019906409738404,1.404962940942983,1.4282495975494385,74522176,0.0,0.0
2000-01-24 00:00:00+01:00,1.4321300026435115,1.4321300026435115,1.3816756393774037,1.3894376754760742,19733393,0.0,0.0
2000-01-25 00:00:00+01:00,1.3816761392431685,1.389438178150006,1.346746050513462,1.3583893775939941,21295615,0.0,0.0
2000-01-26 00:00:00+01:00,1.3622700982394051,1.3739134223066745,1.3118157297772661,1.3273401260375977,19488484,0.0,0.0
