Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1973-02-21 00:00:00-05:00,0.0,0.3587992399206996,0.35633326628038925,0.3575661778450012,92800,0.017188,0.0
1973-02-22 00:00:00-05:00,0.0,0.36373140580765717,0.35756639274610147,0.36249834299087524,35200,0.0,0.0
1973-02-23 00:00:00-05:00,0.0,0.3674299120903015,0.3600319943972082,0.3674299120903015,92800,0.0,0.0
1973-02-26 00:00:00-05:00,0.0,0.37729391378405763,0.3661971092224121,0.3661971092224121,284800,0.0,0.0
1973-02-27 00:00:00-05:00,0.0,0.3711291163709878,0.36496410687764486,0.3698960542678833,280000,0.0,0.0
1973-02-28 00:00:00-05:00,0.0,0.37482813000679016,0.3674302063882351,0.37482813000679016,113600,0.0,0.0
1973-03-01 00:00:00-05:00,0.0,0.3772938549518585,0.37482788204367645,0.3772938549518585,144000,0.0,0.0
1973-03-02 00:00:00-05:00,0.0,0.3785269166614705,0.3735949708451063,0.3772938549518585,124800,0.0,0.0
1973-03-05 00:00:00-05:00,0.0,0.38099313898172793,0.3772941019424087,0.3785271644592285,129600,0.0,0.0
1973-03-06 00:00:00-05:00,0.0,0.38345898229227926,0.3785270349348936,0.3809930086135864,132800,0.0,0.0
1973-03-07 00:00:00-05:00,0.0,0.3859246571713904,0.38222562426175827,0.38469159603118896,169600,0.0,0.0
1973-03-08 00:00:00-05:00,0.0,0.3834592320072261,0.3822261691093445,0.3822261691093445,92800,0.0,0.0
1973-03-09 00:00:00-05:00,0.0,0.38469189387608127,0.3809930086135864,0.3809930086135864,211200,0.0,0.0
1973-03-12 00:00:00-05:00,0.0,0.38469214439392085,0.38099325672264966,0.3822261691093445,89600,0.0,0.0
1973-03-13 00:00:00-05:00,0.0,0.39332300424575806,0.38469201832269295,0.39332300424575806,176000,0.0,0.0
1973-03-14 00:00:00-05:00,0.0,0.39455548310891175,0.38469159603118896,0.38469159603118896,176000,0.0,0.0
1973-03-15 00:00:00-05:00,0.0,0.3859248353860167,0.3772938549518585,0.3772938549518585,115200,0.0,0.0
1973-03-16 00:00:00-05:00,0.0,0.37729419372519674,0.36003236786848836,0.36249834299087524,438400,0.0,0.0
1973-03-19 00:00:00-05:00,0.0,0.3600322203388342,0.35510027211501455,0.3587993085384369,312000,0.0,0.0
1973-03-20 00:00:00-05:00,0.0,0.3612649341096286,0.35633299064404306,0.3600318729877472,870400,0.0,0.0
1973-03-21 00:00:00-05:00,0.0,0.3600322613103506,0.3563333749771118,0.3563333749771118,270400,0.0,0.0
1973-03-22 00:00:00-05:00,0.0,0.35510016488028573,0.35140128008498434,0.3526341915130615,158400,0.0,0.0
1973-03-23 00:00:00-05:00,0.0,0.35263431133365997,0.34646945107639415,0.34893542528152466,761600,0.0,0.0
