Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-01-03 00:00:00+01:00,1.1921514407392626,1.2035052742966366,1.1615835041997054,1.172063946723938,13754944,0.054091,0.0
2000-01-04 00:00:00+01:00,1.1528494914414715,1.1746837624282083,1.1449891405596648,1.153722882270813,8157352,0.0,0.0
2000-01-05 00:00:00+01:00,1.1484826285007175,1.156342979436694,1.1406223608558752,1.1519761085510254,7532596,0.0,0.0
2000-01-06 00:00:00+01:00,1.1519761085510254,1.1519761085510254,1.1519761085510254,1.1519761085510254,0,0.0,0.0
2000-01-07 00:00:00+01:00,1.161583423614502,1.1773040446646517,1.148482808899705,1.161583423614502,10259804,0.0,0.0
2000-01-10 00:00:00+01:00,1.1746843130745206,1.177304403499608,1.150229941427635,1.1528500318527222,7806188,0.0,0.0
2000-01-11 00:00:00+01:00,1.1615834026120455,1.169443754640572,1.1423692180191083,1.1458626985549927,9982020,0.0,0.0
2000-01-12 00:00:00+01:00,1.1397489309310913,1.1441158016669914,1.137128841806004,1.1397489309310913,8649216,0.0,0.0
2000-01-13 00:00:00+01:00,1.1362557466421932,1.147609580193227,1.130142092704773,1.130142092704773,10110040,0.0,0.0
2000-01-14 00:00:00+01:00,1.1266485462332176,1.128395328196767,1.0969540024732172,1.1039409637451172,23989912,0.0,0.0
2000-01-17 00:00:00+01:00,1.1091810921005716,1.111801181634387,1.0541587121435836,1.0742462873458862,11257776,0.0,0.0
2000-01-18 00:00:00+01:00,1.0628924631671757,1.082106647575866,1.0366913177537154,1.049791932106018,16501904,0.0,0.0
2000-01-19 00:00:00+01:00,1.0480448432279246,1.0751193716594059,1.0454247544413686,1.070752501487732,11402864,0.0,0.0
2000-01-20 00:00:00+01:00,1.0751194311047614,1.0803596089676126,1.0497916826579796,1.0655122995376587,10579680,0.0,0.0
2000-01-21 00:00:00+01:00,1.0497919142897087,1.0742462773913821,1.0480451324225886,1.0611456632614136,20020284,0.0,0.0
2000-01-24 00:00:00+01:00,1.0698796377996689,1.0698796377996689,1.0541589307543386,1.0628926753997803,7422308,0.0,0.0
2000-01-25 00:00:00+01:00,1.061145681171618,1.0803598655785194,1.0489185410599813,1.0724995136260986,10666300,0.0,0.0
2000-01-26 00:00:00+01:00,1.0742461818145919,1.07948636036744,1.0428047773329563,1.048045039176941,12478868,0.0,0.0
2000-01-27 00:00:00+01:00,1.0489184300327945,1.0567787811532035,1.0436781681888099,1.048045039176941,9209324,0.0,0.0
2000-01-28 00:00:00+01:00,1.0506654824937238,1.05503235495335,1.031451376937231,1.0393116474151611,11285132,0.0,0.0
