Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-06-09 00:00:00+02:00,223.8089397341706,230.65484952979338,219.33275558254067,226.44198608398438,24880908,0.0,0.0
2016-06-10 00:00:00+02:00,224.68663194444446,227.84629306310995,219.42053900824655,221.1759033203125,3397510,0.0,0.0
2016-06-13 00:00:00+02:00,215.03210099017033,219.33273765302766,209.3271676985944,214.1544189453125,2858474,0.0,0.0
2016-06-14 00:00:00+02:00,212.3990635973373,218.89390563964844,210.29263195992982,218.89390563964844,1128944,0.0,0.0
2016-06-15 00:00:00+02:00,219.42054402428502,223.8089549047707,219.15723669298242,222.492431640625,630679,0.0,0.0
2016-06-16 00:00:00+02:00,215.99757733562882,221.1758965405442,215.03212163664017,220.1226806640625,1907245,0.0,0.0
2016-06-17 00:00:00+02:00,220.12270233125136,225.12548828125,219.68386122349062,225.12548828125,2844299,0.0,0.0
2016-06-20 00:00:00+02:00,223.80897153046422,227.31970049564796,223.80897153046422,226.880859375,914066,0.0,0.0
2016-06-21 00:00:00+02:00,224.94990885277429,226.70527303199134,224.16000032907294,225.8275909423828,789584,0.0,0.0
2016-06-22 00:00:00+02:00,226.2664710921983,226.880859375,223.37013040981626,226.880859375,427075,0.0,0.0
2016-06-23 00:00:00+02:00,224.77438527985313,226.00313483072438,222.05356548416805,225.21322631835938,348710,0.0,0.0
2016-06-24 00:00:00+02:00,193.7044538352493,215.03213342030844,193.26561274663644,210.6437225341797,2564474,0.0,0.0
2016-06-27 00:00:00+02:00,212.39908871408235,212.39908871408235,206.2553134206998,207.13299560546875,773500,0.0,0.0
2016-06-28 00:00:00+02:00,210.6437225341797,215.9098155975342,209.59050659998223,210.6437225341797,766085,0.0,0.0
2016-06-29 00:00:00+02:00,212.83790240870252,213.715584480491,209.59048142155834,211.96022033691406,1668321,0.0,0.0
2016-06-30 00:00:00+02:00,210.6437361084221,214.15446504356248,209.85382745496275,210.90704345703125,591156,0.0,0.0
2016-07-01 00:00:00+02:00,212.66239760809816,213.27677246347008,211.08256698545082,211.5214080810547,411919,0.0,0.0
2016-07-04 00:00:00+02:00,211.52140471140544,212.83792797724405,210.0293476885951,210.6437225341797,325527,0.0,0.0
2016-07-05 00:00:00+02:00,209.7660319430769,212.39907836914062,209.7660319430769,212.39907836914062,833842,0.0,0.0
2016-07-06 00:00:00+02:00,215.03211608759295,215.82202462647848,209.0638750850559,210.20486450195312,571863,0.0,0.0
2016-07-07 00:00:00+02:00,211.9602290066806,216.78748059896526,211.43361438512127,216.69970703125,1034593,0.0,0.0
2016-07-08 00:00:00+02:00,215.90981368113881,223.80895320605853,215.64650635183474,222.0535888671875,488953,0.0,0.0
2016-07-11 00:00:00+02:00,222.05358033932137,225.03769424385177,219.5083075026552,219.859375,169115,0.0,0.0
2016-07-12 00:00:00+02:00,220.29822629139605,220.29822629139605,216.87527116014994,218.54286193847656,171832,0.0,0.0
2016-07-13 00:00:00+02:00,218.54285685221356,222.0535854763455,217.66517469618057,221.1759033203125,145444,0.0,0.0
2016-07-14 00:00:00+02:00,221.1759083764793,223.8089549047707,220.29822620038215,222.492431640625,202606,0.0,0.0
2016-07-15 00:00:00+02:00,223.80897361155695,223.80897361155695,221.17592686318568,222.66798400878906,196612,0.0,0.0
2016-07-18 00:00:00+02:00,222.0535939034872,223.3701171875,221.08813813826424,223.3701171875,196447,0.0,0.0
2016-07-19 00:00:00+02:00,222.93129470137185,223.37013583267378,221.263703759372,222.84352111816406,144784,0.0,0.0
2016-07-20 00:00:00+02:00,226.44198630112572,234.42889892683286,226.0031452424026,232.93682861328125,839322,0.0,0.0
2016-07-21 00:00:00+02:00,232.84906182169485,232.93683539294065,227.1441278922515,228.19735717773438,503162,0.0,0.0
2016-07-22 00:00:00+02:00,229.0750309639949,232.76130654397514,228.5484163404645,232.49798583984375,247957,0.0,0.0
2016-07-25 00:00:00+02:00,232.5857696533203,234.77997502740823,232.5857696533203,232.5857696533203,191886,0.0,0.0
2016-07-26 00:00:00+02:00,233.63901896918074,238.4662712058602,232.14694847304003,237.8518829345703,515482,0.0,0.0
2016-07-27 00:00:00+02:00,238.55401296283796,239.60724232431147,236.5353546022049,237.9396514892578,265380,0.0,0.0
2016-07-28 00:00:00+02:00,238.29071547080449,239.5194651844252,236.97419218091053,238.20294189453125,249749,0.0,0.0
2016-07-29 00:00:00+02:00,238.20295046756345,239.16840627184652,237.06197428915175,237.8518829345703,181696,0.0,0.0
2016-08-01 00:00:00+02:00,239.34396684650247,241.36262536291554,237.8518962667277,238.5540313720703,237629,0.0,0.0
2016-08-02 00:00:00+02:00,240.8359851000269,241.01153225011385,237.67632389160366,238.72955322265625,252899,0.0,0.0
2016-08-03 00:00:00+02:00,240.92376662268916,247.41860961914062,239.60724330781107,247.41860961914062,757746,0.0,0.0
2016-08-04 00:00:00+02:00,243.29351102666075,245.22439575195312,236.97418861633145,245.22439575195312,875713,0.0,0.0
2016-08-05 00:00:00+02:00,245.22439418758935,245.22439418758935,239.25616611514505,242.2402801513672,336882,0.0,0.0
2016-08-08 00:00:00+02:00,242.15248640330748,245.66321480867543,241.09928395253635,244.87330627441406,270383,0.0,0.0
2016-08-09 00:00:00+02:00,243.99563598632812,244.87331813016382,242.4158188413172,243.99563598632812,235050,0.0,0.0
2016-08-10 00:00:00+02:00,243.1179675427112,243.64458221563518,238.7295565762363,239.60723876953125,272758,0.0,0.0
2016-08-11 00:00:00+02:00,240.48492283717044,241.80144613737394,236.09651183649214,238.9051055908203,272497,0.0,0.0
2016-08-12 00:00:00+02:00,238.81729958672884,239.16836706216736,237.0619354248047,237.0619354248047,129601,0.0,0.0
2016-08-15 00:00:00+02:00,237.06195229674833,237.93963444017595,234.77997336688983,236.09649658203125,117462,0.0,0.0
2016-08-16 00:00:00+02:00,235.13101522032824,236.97415287743215,232.58574263896116,234.60440063476562,200649,0.0,0.0
2016-08-17 00:00:00+02:00,233.9022894483624,234.6044244438826,230.39156090129504,231.7080841064453,221066,0.0,0.0
2016-08-18 00:00:00+02:00,232.58575940788754,239.519442727629,230.83039518594123,232.49798583984375,256409,0.0,0.0
2016-08-19 00:00:00+02:00,232.5857411502148,235.56985473632812,230.83037706606225,235.56985473632812,148891,0.0,0.0
2016-08-22 00:00:00+02:00,235.21884475067782,237.85189152027496,233.72677420067805,237.50082397460938,163797,0.0,0.0
2016-08-23 00:00:00+02:00,237.5007966430248,238.29070522605392,236.09649983723207,238.1151580810547,116361,0.0,0.0
2016-08-24 00:00:00+02:00,238.37849053014034,243.4690365688403,238.29071695332104,242.5913543701172,239627,0.0,0.0
2016-08-25 00:00:00+02:00,241.71366730968816,242.32805555033084,238.0274182200355,240.13385009765625,209029,0.0,0.0
2016-08-26 00:00:00+02:00,240.1338534512043,243.0301939752893,238.46626264083002,241.01153564453125,207880,0.0,0.0
2016-08-29 00:00:00+02:00,240.48489526819301,241.53812450150858,234.6044144875232,236.9741668701172,174226,0.0,0.0
2016-08-30 00:00:00+02:00,236.97415661974225,238.72952074285146,230.91815575196168,236.88638305664062,300700,0.0,0.0
2016-08-31 00:00:00+02:00,235.83322338923776,235.83322338923776,231.79587981752852,232.32249450683594,321212,0.0,0.0
2016-09-01 00:00:00+02:00,232.3224757223232,233.63899894677596,232.0591550065925,232.5857696533203,174128,0.0,0.0
2016-09-02 00:00:00+02:00,232.67352824388436,238.6417557632288,232.49798111136698,236.5353240966797,727129,0.0,0.0
2016-09-05 00:00:00+02:00,237.85184751635921,242.06471085441675,237.23745933655704,240.48489379882812,201880,0.0,0.0
2016-09-06 00:00:00+02:00,237.76408740814787,245.66322670266928,237.50079347889053,243.99563598632812,298293,0.0,0.0
2016-09-07 00:00:00+02:00,243.9956497360062,244.52226440893017,238.90510372878924,239.60723876953125,164190,0.0,0.0
2016-09-08 00:00:00+02:00,239.60724398132396,243.73236109343142,239.3439500315024,239.7827911376953,192337,0.0,0.0
2016-09-09 00:00:00+02:00,239.3439448166136,239.87053270478327,237.0619657571838,238.20294189453125,162442,0.0,0.0
2016-09-12 00:00:00+02:00,234.5166692603187,239.16837370471944,231.88362294430343,236.0087127685547,226850,0.0,0.0
2016-09-13 00:00:00+02:00,236.09650509723562,238.20293696048714,234.16559359816003,234.3411407470703,156808,0.0,0.0
2016-09-14 00:00:00+02:00,234.34113071505013,236.97417712757877,232.58576644003102,234.5166778564453,255044,0.0,0.0
2016-09-15 00:00:00+02:00,233.90229969715338,236.9741873104368,232.5857764343176,235.7454376220703,211619,0.0,0.0
2016-09-16 00:00:00+02:00,235.21881443860363,238.11515479802145,233.20015622261346,236.09649658203125,689859,0.0,0.0
2016-09-19 00:00:00+02:00,236.09648305011814,237.7640736701057,235.04325382447766,236.5353240966797,267333,0.0,0.0
2016-09-20 00:00:00+02:00,236.09649658203125,237.4130197971727,235.21881443860363,236.09649658203125,284211,0.0,0.0
2016-09-21 00:00:00+02:00,236.09649316588445,236.62310780126796,233.46344677369987,235.21881103515625,210143,0.0,0.0
2016-09-22 00:00:00+02:00,235.65764372083876,238.29069001939564,235.65764372083876,236.9741668701172,157727,0.0,0.0
2016-09-23 00:00:00+02:00,235.3943581751951,237.41301636197676,234.25335533440864,235.21881103515625,155197,0.0,0.0
2016-09-26 00:00:00+02:00,234.77998187237722,236.5353462228249,232.1469353467057,235.7454376220703,103299,0.0,0.0
2016-09-27 00:00:00+02:00,236.00869575736627,236.79860423828885,234.51665235667474,235.56985473632812,106169,0.0,0.0
2016-09-28 00:00:00+02:00,235.21878878204376,236.27201795316898,233.46342468665537,234.60440063476562,105552,0.0,0.0
2016-09-29 00:00:00+02:00,236.09650157370916,240.4849123836294,236.09650157370916,239.9582977294922,303422,0.0,0.0
2016-09-30 00:00:00+02:00,238.0274281499738,241.36260986328122,236.0965165571733,241.36260986328125,256451,0.0,0.0
2016-10-03 00:00:00+02:00,241.01150841226828,243.90784860909136,239.69498527103383,240.48489379882812,315027,0.0,0.0
2016-10-04 00:00:00+02:00,244.8732807600836,248.29623524171953,243.20569029823318,244.78550720214844,286862,0.0,0.0
2016-10-05 00:00:00+02:00,244.78556342276966,247.3308364790932,242.67913147218243,243.73236083984375,358002,0.0,0.0
2016-10-06 00:00:00+02:00,243.2934940208108,245.66321967049316,240.30935338940452,240.83596801757812,292520,0.0,0.0
2016-10-07 00:00:00+02:00,241.27481757776178,241.36259114967203,231.26924642886755,232.5857696533203,632736,0.0,0.0
2016-10-10 00:00:00+02:00,233.4634229297243,234.77994599135806,230.65482968434677,233.0245819091797,315691,0.0,0.0
2016-10-11 00:00:00+02:00,233.4634584955134,234.2533670958822,231.5325469970703,231.5325469970703,233414,0.0,0.0
2016-10-12 00:00:00+02:00,231.79588323431886,232.49801830725477,229.33835690957093,230.39158630371094,132326,0.0,0.0
2016-10-13 00:00:00+02:00,229.95272827148438,230.56711650366063,227.4074553384033,229.95272827148438,247542,0.0,0.0
2016-10-14 00:00:00+02:00,228.72398018348815,234.51668789598057,228.63620660903302,234.3411407470703,250734,0.0,0.0
